"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Module"
"GO:0045837","negative regulation of membrane potential","4/154","14/18986",0.285714285714286,35.2244897959184,11.5840888747333,3.91160934590721e-06,0.0100645708470192,0.00972137859545992,"ADCY10/LTF/PIP5KL1/SLC25A27",4,"3"
"GO:0071635","negative regulation of transforming growth factor beta production","1/2","11/18986",0.0909090909090909,863,29.3520982246689,0.00115844337680782,0.0287830374909133,0.000767036308885099,"FN1",1,"4"
"GO:0042117","monocyte activation","1/2","12/18986",0.0833333333333333,791.083333333333,28.1002712017982,0.00126372311927114,0.0287830374909133,0.000767036308885099,"FN1",1,"4"
"GO:0033622","integrin activation","1/2","26/18986",0.0384615384615385,365.115384615385,19.0692219056477,0.00273705690740711,0.0287830374909133,0.000767036308885099,"FN1",1,"4"
"GO:0006929","substrate-dependent cell migration","1/2","27/18986",0.037037037037037,351.592592592593,18.7112732369699,0.00284225342039179,0.0287830374909133,0.000767036308885099,"FN1",1,"4"
"GO:0018149","peptide cross-linking","1/2","27/18986",0.037037037037037,351.592592592593,18.7112732369699,0.00284225342039179,0.0287830374909133,0.000767036308885099,"FN1",1,"4"
"GO:0014850","response to muscle activity","1/2","31/18986",0.032258064516129,306.225806451613,17.4568804755734,0.00326298398600999,0.0287830374909133,0.000767036308885099,"FN1",1,"4"
"GO:0071634","regulation of transforming growth factor beta production","1/2","33/18986",0.0303030303030303,287.666666666667,16.9169326825104,0.00347331597702771,0.0287830374909133,0.000767036308885099,"FN1",1,"4"
"GO:0071604","transforming growth factor beta production","1/2","36/18986",0.0277777777777778,263.694444444444,16.1928751523859,0.00378877234881447,0.0287830374909133,0.000767036308885099,"FN1",1,"4"
"GO:0045773","positive regulation of axon extension","1/2","37/18986",0.027027027027027,256.567567567568,15.971286104979,0.00389391337547962,0.0287830374909133,0.000767036308885099,"FN1",1,"4"
"GO:0048483","autonomic nervous system development","1/2","46/18986",0.0217391304347826,206.369565217391,14.3136847575647,0.00483993292702745,0.0287830374909133,0.000767036308885099,"FN1",1,"4"
"GO:0006953","acute-phase response","1/2","48/18986",0.0208333333333333,197.770833333333,14.010083491669,0.00505009845908688,0.0287830374909133,0.000767036308885099,"FN1",1,"4"
"GO:0035987","endodermal cell differentiation","1/2","52/18986",0.0192307692307692,182.557692307692,13.4561734142667,0.00547036293962189,0.0287830374909133,0.000767036308885099,"FN1",1,"4"
"GO:0048146","positive regulation of fibroblast proliferation","1/2","54/18986",0.0185185185185185,175.796296296296,13.202533989694,0.00568046188809801,0.0287830374909133,0.000767036308885099,"FN1",1,"4"
"GO:0001755","neural crest cell migration","1/2","57/18986",0.0175438596491228,166.543859649123,12.8473366576415,0.00599556869607254,0.0287830374909133,0.000767036308885099,"FN1",1,"4"
"GO:0090497","mesenchymal cell migration","1/2","59/18986",0.0169491525423729,160.898305084746,12.6256984061075,0.0062056121582289,0.0287830374909133,0.000767036308885099,"FN1",1,"4"
"GO:0001706","endoderm formation","1/2","61/18986",0.0163934426229508,155.622950819672,12.4150183689089,0.00641563342585783,0.0287830374909133,0.000767036308885099,"FN1",1,"4"
"GO:0050772","positive regulation of axonogenesis","1/2","78/18986",0.0128205128205128,121.705128205128,10.9641927587311,0.00819991809664389,0.0287830374909133,0.000767036308885099,"FN1",1,"4"
"GO:0014032","neural crest cell development","1/2","80/18986",0.0125,118.6625,10.8245456018461,0.0084097285162591,0.0287830374909133,0.000767036308885099,"FN1",1,"4"
"GO:0014823","response to activity","1/2","82/18986",0.0121951219512195,115.768292682927,10.6900178128843,0.0086195167413462,0.0287830374909133,0.000767036308885099,"FN1",1,"4"
"GO:0030516","regulation of axon extension","1/2","82/18986",0.0121951219512195,115.768292682927,10.6900178128843,0.0086195167413462,0.0287830374909133,0.000767036308885099,"FN1",1,"4"
"GO:0048864","stem cell development","1/2","86/18986",0.0116279069767442,110.383720930233,10.4351201111652,0.00903902660793754,0.0287830374909133,0.000767036308885099,"FN1",1,"4"
"GO:0007492","endoderm development","1/2","87/18986",0.0114942528735632,109.114942528736,10.374146378236,0.00914389020300554,0.0287830374909133,0.000767036308885099,"FN1",1,"4"
"GO:0048145","regulation of fibroblast proliferation","1/2","90/18986",0.0111111111111111,105.477777777778,10.1973347736825,0.0094584476964179,0.0287830374909133,0.000767036308885099,"FN1",1,"4"
"GO:0014033","neural crest cell differentiation","1/2","93/18986",0.010752688172043,102.075268817204,10.0291090368221,0.00977295525214217,0.0287830374909133,0.000767036308885099,"FN1",1,"4"
"GO:0007044","cell-substrate junction assembly","1/2","96/18986",0.0104166666666667,98.8854166666667,9.86879362919555,0.0100874128701797,0.0287830374909133,0.000767036308885099,"FN1",1,"4"
"GO:0061387","regulation of extent of cell growth","1/2","99/18986",0.0101010101010101,95.8888888888889,9.71578519217511,0.0104018205505291,0.0287830374909133,0.000767036308885099,"FN1",1,"4"
"GO:0034446","substrate adhesion-dependent cell spreading","1/2","101/18986",0.0099009900990099,93.990099009901,9.61756961157055,0.0106113979276027,0.0287830374909133,0.000767036308885099,"FN1",1,"4"
"GO:0150115","cell-substrate junction organization","1/2","103/18986",0.00970873786407767,92.1650485436893,9.52221360160896,0.0108209531101482,0.0287830374909133,0.000767036308885099,"FN1",1,"4"
"GO:0048144","fibroblast proliferation","1/2","109/18986",0.00917431192660551,87.0917431192661,9.25198027494488,0.0114494854906186,0.0287830374909133,0.000767036308885099,"FN1",1,"4"
"GO:0002526","acute inflammatory response","1/2","110/18986",0.00909090909090909,86.3,9.20909229109523,0.0115542214671521,0.0287830374909133,0.000767036308885099,"FN1",1,"4"
"GO:0048675","axon extension","1/2","110/18986",0.00909090909090909,86.3,9.20909229109523,0.0115542214671521,0.0287830374909133,0.000767036308885099,"FN1",1,"4"
"GO:0007229","integrin-mediated signaling pathway","1/2","111/18986",0.00900900900900901,85.5225225225225,9.1667818256964,0.0116589518950535,0.0287830374909133,0.000767036308885099,"FN1",1,"4"
"GO:0010811","positive regulation of cell-substrate adhesion","1/2","126/18986",0.00793650793650794,75.3412698412698,8.5935150013439,0.0132292424777406,0.0310970719009209,0.000828702782169777,"FN1",1,"4"
"GO:0051702","biological process involved in interaction with symbiont","1/2","129/18986",0.00775193798449612,73.5891472868217,8.49095785591257,0.0135431507812158,0.0310970719009209,0.000828702782169777,"FN1",1,"4"
"GO:0001704","formation of primary germ layer","1/2","132/18986",0.00757575757575758,71.9166666666667,8.39189351090893,0.0138570091470034,0.0310970719009209,0.000828702782169777,"FN1",1,"4"
"GO:0008033","tRNA processing","1/2","135/18986",0.00740740740740741,70.3185185185185,8.29612707828321,0.0141708175751032,0.0310970719009209,0.000828702782169777,"RPPH1",1,"4"
"GO:0008360","regulation of cell shape","1/2","140/18986",0.00714285714285714,67.8071428571428,8.1433623374964,0.0146937206492975,0.0313730792241758,0.000836058073928736,"FN1",1,"4"
"GO:0050770","regulation of axonogenesis","1/2","146/18986",0.00684931506849315,65.0205479452055,7.97043090982789,0.015321021233477,0.0318515967748601,0.000848810040635845,"FN1",1,"4"
"GO:0030307","positive regulation of cell growth","1/2","166/18986",0.00602409638554217,57.1867469879518,7.46284736369353,0.0174105805364368,0.0345531039571153,0.000920802237364832,"FN1",1,"4"
"GO:1990138","neuron projection extension","1/2","169/18986",0.00591715976331361,56.1715976331361,7.39452286273663,0.0177238230040789,0.0345531039571153,0.000920802237364832,"FN1",1,"4"
"GO:0048639","positive regulation of developmental growth","1/2","171/18986",0.00584795321637427,55.5146198830409,7.34996664208575,0.0179326235726801,0.0345531039571153,0.000920802237364832,"FN1",1,"4"
"GO:0008361","regulation of cell size","1/2","179/18986",0.00558659217877095,53.0335195530726,7.17920561389572,0.0187676039018091,0.035300969243879,0.000940732025153338,"FN1",1,"4"
"GO:0051897","positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","1/2","192/18986",0.00520833333333333,49.4427083333333,6.92461854853482,0.0201236895483833,0.0365296244119099,0.000973474334761089,"FN1",1,"4"
"GO:0002695","negative regulation of leukocyte activation","1/2","196/18986",0.00510204081632653,48.4336734693877,6.8513766178454,0.02054075801692,0.0365296244119099,0.000973474334761089,"FN1",1,"4"
"GO:0007369","gastrulation","1/2","202/18986",0.00495049504950495,46.9950495049505,6.74557804781025,0.0211661942607673,0.0365296244119099,0.000973474334761089,"FN1",1,"4"
"GO:0006399","tRNA metabolic process","1/2","203/18986",0.00492610837438424,46.7635467980296,6.72839766995491,0.0212704142145298,0.0365296244119099,0.000973474334761089,"RPPH1",1,"4"
"GO:0050866","negative regulation of cell activation","1/2","219/18986",0.0045662100456621,43.3470319634703,6.46954954477729,0.0229371788607887,0.0370544517413224,0.000987460406164488,"FN1",1,"4"
"GO:0010810","regulation of cell-substrate adhesion","1/2","223/18986",0.00448430493273543,42.5695067264574,6.40918192601541,0.023353648077076,0.0370544517413224,0.000987460406164488,"FN1",1,"4"
"GO:0048588","developmental cell growth","1/2","232/18986",0.00431034482758621,40.9181034482759,6.27904176660576,0.0242903792187531,0.0370544517413224,0.000987460406164488,"FN1",1,"4"
"GO:0060560","developmental growth involved in morphogenesis","1/2","238/18986",0.00420168067226891,39.8865546218487,6.19636380046192,0.0249146169581006,0.0370544517413224,0.000987460406164488,"FN1",1,"4"
"GO:0001667","ameboidal-type cell migration","1/2","241/18986",0.004149377593361,39.3900414937759,6.15617300818951,0.0252266609212431,0.0370544517413224,0.000987460406164488,"FN1",1,"4"
"GO:0007160","cell-matrix adhesion","1/2","241/18986",0.004149377593361,39.3900414937759,6.15617300818951,0.0252266609212431,0.0370544517413224,0.000987460406164488,"FN1",1,"4"
"GO:0002274","myeloid leukocyte activation","1/2","247/18986",0.00404858299595142,38.4331983805668,6.07797126940367,0.0258505990344661,0.0370544517413224,0.000987460406164488,"FN1",1,"4"
"GO:0050769","positive regulation of neurogenesis","1/2","247/18986",0.00404858299595142,38.4331983805668,6.07797126940367,0.0258505990344661,0.0370544517413224,0.000987460406164488,"FN1",1,"4"
"GO:0022604","regulation of cell morphogenesis","1/2","248/18986",0.00403225806451613,38.2782258064516,6.06521071778584,0.0259545692997911,0.0370544517413224,0.000987460406164488,"FN1",1,"4"
"GO:0048863","stem cell differentiation","1/2","251/18986",0.00398406374501992,37.8207171314741,6.02738163753147,0.0262664468039754,0.0370544517413224,0.000987460406164488,"FN1",1,"4"
"GO:0045927","positive regulation of growth","1/2","259/18986",0.00386100386100386,36.6525096525097,5.92969449950227,0.0270978760086615,0.0375567053453379,0.00100084491260061,"FN1",1,"4"
"GO:0048762","mesenchymal cell differentiation","1/2","274/18986",0.00364963503649635,34.6459854014599,5.75804248750418,0.0286558486284376,0.0390312420973547,0.00104013969613204,"FN1",1,"4"
"GO:0051896","regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","1/2","280/18986",0.00357142857142857,33.9035714285714,5.6932207880054,0.029278688112536,0.0392036671337346,0.00104473463381038,"FN1",1,"4"
"GO:0070372","regulation of ERK1 and ERK2 cascade","1/2","296/18986",0.00337837837837838,32.070945945946,5.52996160831146,0.0309386168442429,0.0402023426705184,0.00107134823905446,"FN1",1,"4"
"GO:0051962","positive regulation of nervous system development","1/2","297/18986",0.00336700336700337,31.962962962963,5.5201914728708,0.0310423152266028,0.0402023426705184,0.00107134823905446,"FN1",1,"4"
"GO:0043491","phosphatidylinositol 3-kinase/protein kinase B signal transduction","1/2","317/18986",0.00315457413249211,29.9463722397476,5.33445040622501,0.0331151176610983,0.041254550120945,0.00109938841095123,"FN1",1,"4"
"GO:0070371","ERK1 and ERK2 cascade","1/2","319/18986",0.00313479623824451,29.7586206896552,5.31682745435303,0.0333222758346454,0.041254550120945,0.00109938841095123,"FN1",1,"4"
"GO:0044403","biological process involved in symbiotic interaction","1/2","322/18986",0.0031055900621118,29.4813664596273,5.2906962765836,0.033632971480226,0.041254550120945,0.00109938841095123,"FN1",1,"4"
"GO:0048638","regulation of developmental growth","1/2","325/18986",0.00307692307692308,29.2092307692308,5.26492154151301,0.0339436171881193,0.041254550120945,0.00109938841095123,"FN1",1,"4"
"GO:0060485","mesenchyme development","1/2","341/18986",0.00293255131964809,27.8387096774194,5.1331512853332,0.0355995509048279,0.0426115836588092,0.00113555186299292,"FN1",1,"4"
"GO:0031589","cell-substrate adhesion","1/2","361/18986",0.00277008310249307,26.2963988919668,4.98070244555857,0.0376674705432147,0.0433631462976073,0.00115558018114876,"FN1",1,"4"
"GO:0032535","regulation of cellular component size","1/2","361/18986",0.00277008310249307,26.2963988919668,4.98070244555857,0.0376674705432147,0.0433631462976073,0.00115558018114876,"FN1",1,"4"
"GO:0031346","positive regulation of cell projection organization","1/2","363/18986",0.00275482093663912,26.1515151515152,4.9661413813508,0.0378741404371506,0.0433631462976073,0.00115558018114876,"FN1",1,"4"
"GO:0050767","regulation of neurogenesis","1/2","383/18986",0.00261096605744125,24.7859007832898,4.82674030488395,0.0399396186774832,0.0450140235830639,0.001199574246051,"FN1",1,"4"
"GO:0001818","negative regulation of cytokine production","1/2","388/18986",0.00257731958762887,24.4664948453608,4.7935515440694,0.0404556414480701,0.0450140235830639,0.001199574246051,"FN1",1,"4"
"GO:0001558","regulation of cell growth","1/2","408/18986",0.00245098039215686,23.2671568627451,4.66682812801781,0.0425183453724314,0.0466520733947511,0.00124322647287811,"FN1",1,"4"
"GO:0042060","wound healing","1/2","444/18986",0.00225225225225225,21.3806306306306,4.46022996163151,0.0462256194152845,0.049430748464579,0.00131727510898279,"FN1",1,"4"
"GO:0010975","regulation of neuron projection development","1/2","452/18986",0.00221238938053097,21.0022123893805,4.41762765916305,0.0470484815322526,0.049430748464579,0.00131727510898279,"FN1",1,"4"
"GO:0007409","axonogenesis","1/2","459/18986",0.00217864923747277,20.681917211329,4.38124589767821,0.0477681945814226,0.049430748464579,0.00131727510898279,"FN1",1,"4"
"GO:0010720","positive regulation of cell development","1/2","460/18986",0.00217391304347826,20.6369565217391,4.37611473994736,0.0478709885367761,0.049430748464579,0.00131727510898279,"FN1",1,"4"
"GO:0051960","regulation of nervous system development","1/2","463/18986",0.00215982721382289,20.5032397408207,4.36081866031192,0.0481793371110454,0.049430748464579,0.00131727510898279,"FN1",1,"4"
"GO:0016236","macroautophagy","59/1213","372/18986",0.158602150537634,2.48245707346045,7.5437810070508,7.97219012858433e-11,3.93188417141779e-07,3.67979512777287e-07,"ACBD5/AP5Z1/ARFIP2/ATG16L1/ATG3/ATG4A/ATG5/ATG7/ATM/BECN1/CHMP2A/CHMP2B/CLEC16A/DDRGK1/DNAJC16/EXOC8/FBXW7/FEZ1/FYCO1/GSK3A/HDAC6/LIX1L/MAPK3/NIPSNAP2/PEX2/PEX5/PHF23/PIK3C3/PLEKHM1/PRKACA/RAB1B/RAB2B/RAB33B/SCOC/SNAP29/SNF8/SNX18/SNX4/SRC/TBC1D12/TBC1D5/TECPR1/TMEM41B/TP53/TRAF6/TSC2/UBA5/UBQLN2/UBQLN4/UBXN2A/UBXN6/UFC1/VPS25/VPS26B/VPS36/VPS37B/VTI1A/VTI1B/YOD1",59,"5"
"GO:0016197","endosomal transport","49/1213","294/18986",0.166666666666667,2.60868370431437,7.26225964896743,5.79404218490265e-10,1.42881080279699e-06,1.33720394635779e-06,"AP5B1/AP5M1/AP5Z1/BECN1/BLOC1S2/CHMP2A/CHMP2B/CLEC16A/EZR/GGA1/GRIPAP1/HEATR5A/INPP5F/LMTK2/MAPK3/MTMR4/PHETA2/PIK3C3/PTPN23/RAB29/RAB8A/RBSN/REPS1/SGSM2/SLC66A2/SNF8/SNX1/SNX18/SNX4/SRC/STX5/TBC1D5/TMEM50B/TMEM87B/TRAPPC10/UBXN6/VPS13B/VPS25/VPS26B/VPS29/VPS35L/VPS36/VPS37B/VPS50/VPS52/VPS53/VTI1A/VTI1B/WASHC5",49,"5"
"GO:0006354","DNA-templated transcription elongation","30/1213","134/18986",0.223880597014925,3.50420199087005,7.59973363493652,1.1724371941652e-09,1.92748674720759e-06,1.80390775312786e-06,"AXIN1/BRD4/CCNT2/CDC73/CDK9/CTDP1/ELOF1/ERCC2/ERCC3/ERCC6/INTS14/INTS2/INTS4/INTS5/INTS8/INTS9/LARP7/LDB1/LEO1/MED16/MED21/MED22/PAF1/PCID2/POLR1E/POLR1F/RNF168/VHL/ZC3H4/ZMYND8",30,"5"
"GO:0031123","RNA 3'-end processing","24/1213","94/18986",0.25531914893617,3.99628141937521,7.60786662344368,3.30610045126564e-09,3.26786955307582e-06,3.05835318014203e-06,"CDC73/CDK9/CLP1/CSTF1/CSTF3/ERI1/ERI3/EXOSC8/EXOSC9/HSD17B10/INTS14/INTS2/INTS5/INTS8/INTS9/LARP7/LEO1/MTPAP/PAF1/PARN/REXO1/TENT2/TRMT10C/ZNF473",24,"5"
"GO:0022613","ribonucleoprotein complex biogenesis","67/1213","492/18986",0.136178861788618,2.13148546572028,6.64310986805614,3.31292533766811e-09,3.26786955307582e-06,3.05835318014203e-06,"AGO1/ATM/BUD13/BYSL/CELF2/CLP1/COIL/DIMT1/EFL1/EIF2D/ERAL1/ERCC2/ERI1/ERI3/ESF1/EXOSC8/EXOSC9/GCFC2/ISG20L2/KHDC4/KRI1/KRR1/LAS1L/LSM2/LUC7L/LUC7L3/MALSU1/METTL16/MTERF3/NHP2/NOA1/NOB1/NOL8/NOM1/PELP1/PIH1D1/POP4/PRMT5/PRPF31/RCC1L/REXO1/REXO4/RIOK2/RPP30/RRP1/RRP15/RRP36/RRP8/RRP9/SF3A2/SF3B4/SFSWAP/SLU7/SNIP1/SNRPD3/SNRPF/SRSF9/TMA16/TRMT112/TSR2/TSSC4/TXNL4A/URB2/UTP14A/UTP18/UTP3/XAB2",67,"5"
"GO:0140053","mitochondrial gene expression","33/1213","169/18986",0.195266272189349,3.05632765357542,7.01480828993007,7.09874517613802e-09,5.83516853478545e-06,5.46105221006407e-06,"AARS2/FASTK/FASTKD1/GATC/GFM2/HSD17B10/KAT8/LARS2/MALSU1/MRPL10/MRPL13/MRPL14/MRPL16/MRPL17/MRPL18/MRPL30/MRPL32/MRPL39/MRPL4/MRPL45/MRPL57/MRPL9/MRPS23/MRPS25/MRPS5/MTERF3/MTPAP/QRSL1/RCC1L/TRMT10C/TRMT5/TRUB2/YARS2",33,"5"
"GO:0006368","transcription elongation by RNA polymerase II","26/1213","118/18986",0.220338983050847,3.44876828705968,6.97077544760488,2.10463903499378e-08,1.44795061225548e-05,1.35511662499259e-05,"AXIN1/BRD4/CCNT2/CDC73/CDK9/CTDP1/ELOF1/ERCC3/ERCC6/INTS14/INTS2/INTS4/INTS5/INTS8/INTS9/LARP7/LDB1/LEO1/MED16/MED21/MED22/PAF1/PCID2/RNF168/VHL/ZMYND8",26,"5"
"GO:0008380","RNA splicing","64/1213","484/18986",0.132231404958678,2.06969946788578,6.2277397126144,2.34866279360175e-08,1.44795061225548e-05,1.35511662499259e-05,"AKAP8L/BUD13/BUD31/C2orf49/C9orf78/CDC40/CELF2/CLASRP/CLK2/CLP1/COIL/CTNNBL1/CWC22/CWF19L1/DDX41/FAM98A/FASTK/FUS/GCFC2/GPKOW/HNRNPLL/JMJD6/KHDC4/LARP7/LGALS3/LSM2/LUC7L/LUC7L3/METTL14/METTL16/MFAP1/PAXBP1/PIK3R1/PNN/PPIE/PPIL1/PPWD1/PQBP1/PRMT5/PRPF31/RBM17/RBM42/RBM7/RBMXL1/SF3A2/SF3B4/SFSWAP/SLU7/SNIP1/SNRPA/SNRPD3/SNRPF/SRSF8/SRSF9/SUPT7L/TADA3/TAF5L/THOC7/TRA2A/TSSC4/TXNL4A/XAB2/ZBTB7A/ZC3H13",64,"5"
"GO:0048193","Golgi vesicle transport","46/1213","308/18986",0.149350649350649,2.33765163113885,6.18313212555855,6.36211134848429e-08,3.41727411031564e-05,3.19817880516798e-05,"AP1AR/AP5Z1/ARF5/BLZF1/CNIH4/COG4/ERGIC2/EXOC2/EXOC8/GGA1/GGA2/GGA3/GOLPH3L/IER3IP1/KLHL20/KRT18/LLGL1/MIA2/MON2/NSF/PREB/RAB1B/RAB33B/RAB34/RAB8A/RBSN/RINT1/RP2/SEC22C/SGSM2/SNAP23/SNX1/STEEP1/STX18/STX5/TBC1D20/TEX261/TRAPPC10/TRAPPC11/VAPB/VPS35L/VPS52/VTI1A/VTI1B/YIPF4/ZW10",46,"5"
"GO:0006399","tRNA metabolic process","35/1213","203/18986",0.172413793103448,2.69863831480797,6.35655466701823,6.92877962351103e-08,3.41727411031564e-05,3.19817880516798e-05,"AARS2/ADAT1/C2orf49/CARS1/CDKAL1/CLP1/EXOSC8/EXOSC9/FAM98A/GATC/GTF3C6/HARS2/HSD17B10/LARS2/LRRC47/METTL2B/POLR2F/POLR2L/POLR3A/POP1/POP4/QRSL1/RPP30/THUMPD3/TP53RK/TPRKB/TRMT10C/TRMT112/TRMT2A/TRMT5/TRMT6/TRUB2/TYW3/YARS2/ZCCHC7",35,"5"
"GO:0034243","regulation of transcription elongation by RNA polymerase II","21/1213","88/18986",0.238636363636364,3.73516075845012,6.71848886095646,1.11414237313628e-07,4.99540925846192e-05,4.67513330737088e-05,"AXIN1/BRD4/CCNT2/CDC73/CDK9/ERCC6/INTS14/INTS2/INTS4/INTS5/INTS8/INTS9/LARP7/LDB1/LEO1/MED16/MED21/MED22/RNF168/VHL/ZMYND8",21,"5"
"GO:0000377","RNA splicing, via transesterification reactions with bulged adenosine as nucleophile","48/1213","338/18986",0.142011834319527,2.22278374805485,5.92580298653328,1.59372709056444e-07,6.04635539281831e-05,5.65869902196361e-05,"BUD13/BUD31/C9orf78/CDC40/CELF2/COIL/CTNNBL1/CWC22/CWF19L1/DDX41/GCFC2/GPKOW/JMJD6/KHDC4/LARP7/LSM2/LUC7L/LUC7L3/METTL14/METTL16/MFAP1/PAXBP1/PNN/PPIE/PPIL1/PPWD1/PQBP1/PRMT5/PRPF31/RBM17/RBM42/RBM7/RBMXL1/SF3A2/SF3B4/SFSWAP/SLU7/SNIP1/SNRPA/SNRPD3/SNRPF/SRSF8/SRSF9/TRA2A/TSSC4/TXNL4A/XAB2/ZBTB7A",48,"5"
"GO:0000398","mRNA splicing, via spliceosome","48/1213","338/18986",0.142011834319527,2.22278374805485,5.92580298653328,1.59372709056444e-07,6.04635539281831e-05,5.65869902196361e-05,"BUD13/BUD31/C9orf78/CDC40/CELF2/COIL/CTNNBL1/CWC22/CWF19L1/DDX41/GCFC2/GPKOW/JMJD6/KHDC4/LARP7/LSM2/LUC7L/LUC7L3/METTL14/METTL16/MFAP1/PAXBP1/PNN/PPIE/PPIL1/PPWD1/PQBP1/PRMT5/PRPF31/RBM17/RBM42/RBM7/RBMXL1/SF3A2/SF3B4/SFSWAP/SLU7/SNIP1/SNRPA/SNRPD3/SNRPF/SRSF8/SRSF9/TRA2A/TSSC4/TXNL4A/XAB2/ZBTB7A",48,"5"
"GO:0032543","mitochondrial translation","26/1213","131/18986",0.198473282442748,3.10652410590108,6.3203938744956,1.96050046429787e-07,6.9065630642265e-05,6.46375529018509e-05,"AARS2/GATC/GFM2/LARS2/MALSU1/MRPL10/MRPL13/MRPL14/MRPL16/MRPL17/MRPL18/MRPL30/MRPL32/MRPL39/MRPL4/MRPL45/MRPL57/MRPL9/MRPS23/MRPS25/MRPS5/QRSL1/RCC1L/TRMT10C/TRUB2/YARS2",26,"5"
"GO:0000375","RNA splicing, via transesterification reactions","48/1213","342/18986",0.140350877192982,2.19678627731737,5.83465843784133,2.2809345341982e-07,7.49971274844368e-05,7.01887574207656e-05,"BUD13/BUD31/C9orf78/CDC40/CELF2/COIL/CTNNBL1/CWC22/CWF19L1/DDX41/GCFC2/GPKOW/JMJD6/KHDC4/LARP7/LSM2/LUC7L/LUC7L3/METTL14/METTL16/MFAP1/PAXBP1/PNN/PPIE/PPIL1/PPWD1/PQBP1/PRMT5/PRPF31/RBM17/RBM42/RBM7/RBMXL1/SF3A2/SF3B4/SFSWAP/SLU7/SNIP1/SNRPA/SNRPD3/SNRPF/SRSF8/SRSF9/TRA2A/TSSC4/TXNL4A/XAB2/ZBTB7A",48,"5"
"GO:0032784","regulation of DNA-templated transcription elongation","22/1213","100/18986",0.22,3.44346248969497,6.40016270092414,2.60291192999382e-07,8.02347602420594e-05,7.50905842962032e-05,"AXIN1/BRD4/CCNT2/CDC73/CDK9/ERCC6/INTS14/INTS2/INTS4/INTS5/INTS8/INTS9/LARP7/LDB1/LEO1/MED16/MED21/MED22/RNF168/VHL/ZC3H4/ZMYND8",22,"5"
"GO:0016072","rRNA metabolic process","40/1213","268/18986",0.149253731343284,2.33613466058003,5.75497228416163,4.62391680796607e-07,0.000134147986452286,0.000125547214878831,"BYSL/DEDD/DIMT1/ERCC2/ERCC6/ERI1/ERI3/ESF1/EXOSC8/EXOSC9/GTF3C6/KRI1/KRR1/LAS1L/METTL16/NHP2/NIFK/NOB1/NOL8/PELP1/PIH1D1/POLR1E/POLR1F/POP4/REXO1/REXO4/RIOK2/RPP30/RRP1/RRP15/RRP36/RRP8/RRP9/TAF1B/TP53/TRMT112/TSR2/UTP14A/UTP18/UTP3",40,"5"
"GO:0016073","snRNA metabolic process","16/1213","59/18986",0.271186440677966,4.24463789176576,6.52088710148443,5.59846888777578e-07,0.000153398047525056,0.000143563076449689,"EXOSC8/EXOSC9/FTO/INTS14/INTS2/INTS4/INTS5/INTS8/INTS9/LARP7/METTL16/NHP2/RBM7/SNAPC3/USPL1/ZCCHC7",16,"5"
"GO:0016180","snRNA processing","12/1213","36/18986",0.333333333333333,5.21736740862874,6.61672997189869,1.30454472277936e-06,0.000338632345934096,0.000316921252597646,"EXOSC8/EXOSC9/FTO/INTS14/INTS2/INTS4/INTS5/INTS8/INTS9/LARP7/METTL16/NHP2",12,"5"
"GO:0007005","mitochondrion organization","56/1213","452/18986",0.123893805309735,1.93919850586201,5.27955552601491,1.47753785374165e-06,0.000364360834732691,0.000341000183613533,"ACAD9/AGK/AGTPBP1/APOOL/ARMCX3/ATG3/BAX/BLOC1S2/CEP89/CERT1/CLPP/CNP/COA1/DDHD1/ECSIT/FEZ1/FIS1/GSK3A/HIGD1A/HSD17B10/MFF/MICOS13/MICU1/MPV17/MTFR1/MTX2/NDUFA1/NDUFA5/NDUFA6/NDUFAF4/NDUFB10/NDUFB4/NDUFS3/NDUFS4/NDUFS8/NIPSNAP2/NOA1/PANK2/PEX5/PRKACA/RAB29/RAP1GDS1/RCC1L/RHOT1/RRM2B/SAMM50/SCO1/SHARPIN/SLC25A36/TIMM22/TIMM8B/TMEM126B/TP53/TTC19/UQCC1/ZDHHC6",56,"5"
"GO:0045333","cellular respiration","36/1213","249/18986",0.144578313253012,2.26295453868235,5.2407409597539,3.6310189829433e-06,0.000835164875817803,0.000781619067840753,"ATP5MF/ATP5PD/ATP5PF/C2orf69/COX5A/COX5B/COX6C/COX8A/ETFDH/FH/GPD2/HCCS/IDH3A/ISCU/MDH1/ME3/MTFR1/NDUFA1/NDUFA5/NDUFA6/NDUFB10/NDUFB4/NDUFS3/NDUFS4/NDUFS6/NDUFS8/NDUFV1/NIPSNAP2/PANK2/PDHA1/SDHD/SLC25A13/SUCLA2/SUCLG2/TRAP1/UQCRQ",36,"5"
"GO:0009060","aerobic respiration","31/1213","200/18986",0.155,2.42607584501237,5.29658313552685,3.98784193578684e-06,0.000835164875817803,0.000781619067840753,"ATP5MF/ATP5PD/ATP5PF/C2orf69/COX5A/COX5B/COX6C/COX8A/FH/IDH3A/ISCU/MDH1/ME3/MTFR1/NDUFA1/NDUFA5/NDUFA6/NDUFB10/NDUFB4/NDUFS3/NDUFS4/NDUFS6/NDUFS8/NDUFV1/NIPSNAP2/PANK2/PDHA1/SDHD/SUCLA2/SUCLG2/UQCRQ",31,"5"
