"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Module"
"GO:0009206","purine ribonucleoside triphosphate biosynthetic process","24/1415","111/18986",0.216216216216216,2.90111737178875,5.70049042903223,1.73369676099424e-06,0.000212858874183842,0.000201867358442345,"ATP5F1C/ATP5MC1/ATP5MC2/ATP5MF/ATP5MJ/ATP5PB/ATP5PD/ATP5PF/IMPDH2/NDUFA12/NDUFA8/NDUFB10/NDUFB3/NDUFB5/NDUFC2/NDUFS1/NDUFS2/NDUFV3/NME1/NME6/NME7/PARP1/SDHB/UQCC3",24,"3"
"GO:0010257","NADH dehydrogenase complex assembly","17/1415","62/18986",0.274193548387097,3.6790379573692,5.9958881567297,1.8049316754845e-06,0.000212858874183842,0.000201867358442345,"ACAD9/AIFM1/BCS1L/COA1/DMAC1/NDUFA12/NDUFA8/NDUFAF2/NDUFAF4/NDUFAF6/NDUFB10/NDUFB3/NDUFB5/NDUFC2/NDUFS1/NDUFS2/OXA1L",17,"3"
"GO:0032981","mitochondrial respiratory chain complex I assembly","17/1415","62/18986",0.274193548387097,3.6790379573692,5.9958881567297,1.8049316754845e-06,0.000212858874183842,0.000201867358442345,"ACAD9/AIFM1/BCS1L/COA1/DMAC1/NDUFA12/NDUFA8/NDUFAF2/NDUFAF4/NDUFAF6/NDUFB10/NDUFB3/NDUFB5/NDUFC2/NDUFS1/NDUFS2/OXA1L",17,"3"
"GO:0006417","regulation of translation","63/1415","461/18986",0.136659436008677,1.83365092018427,5.14210415941517,2.04214912347346e-06,0.000227248184668937,0.000215513639850956,"ABCE1/AGO1/AKT2/ALKBH3/C1QBP/CAPRIN1/CNOT10/CNOT7/COA3/DDX1/DHFR/DHX29/DHX9/EEF2K/EEFSEC/EIF2AK1/EIF2AK2/EIF2B4/EIF2S1/EIF4G3/ELP1/ELP3/EPRS1/FAM86B1/FASTKD3/GAPDH/GEMIN5/GSPT1/GTDC1/GUF1/HBS1L/LRPPRC/MALSU1/MCTS1/METTL8/MRPS27/MTIF2/NAT10/NCBP1/NOLC1/OGFOD1/OTUD6B/PA2G4/PAIP1/PKM/POLR2G/PUM3/PUS7/PYM1/RIDA/RMND1/RPL13A/RPUSD3/SERBP1/SRP9/SSB/SYNCRIP/TACO1/TCOF1/THBS1/TRAP1/TRUB2/UNK",63,"3"
"GO:0009145","purine nucleoside triphosphate biosynthetic process","24/1415","112/18986",0.214285714285714,2.87521453811206,5.64824177550699,2.05259294081642e-06,0.000227248184668937,0.000215513639850956,"ATP5F1C/ATP5MC1/ATP5MC2/ATP5MF/ATP5MJ/ATP5PB/ATP5PD/ATP5PF/IMPDH2/NDUFA12/NDUFA8/NDUFB10/NDUFB3/NDUFB5/NDUFC2/NDUFS1/NDUFS2/NDUFV3/NME1/NME6/NME7/PARP1/SDHB/UQCC3",24,"3"
"GO:0035384","thioester biosynthetic process","15/1415","50/18986",0.3,4.02530035335689,6.07847533967207,2.10212234806494e-06,0.000227248184668937,0.000215513639850956,"ACACA/ACAT1/ACLY/CBR4/DIP2A/DLAT/ELOVL1/ELOVL6/HACD2/PDHA1/PDHB/PPCS/PPT1/PPT2/TPK1",15,"3"
"GO:0071616","acyl-CoA biosynthetic process","15/1415","50/18986",0.3,4.02530035335689,6.07847533967207,2.10212234806494e-06,0.000227248184668937,0.000215513639850956,"ACACA/ACAT1/ACLY/CBR4/DIP2A/DLAT/ELOVL1/ELOVL6/HACD2/PDHA1/PDHB/PPCS/PPT1/PPT2/TPK1",15,"3"
"GO:0032200","telomere organization","34/1415","193/18986",0.176165803108808,2.36373423167762,5.40375463394748,2.17225925743773e-06,0.000230037822180497,0.000218159227250728,"ACTL6A/APEX1/ATR/CCT7/DKC1/ERCC4/EXOSC10/FBXO4/GNL3/GNL3L/HNRNPA2B1/INO80E/MAP2K7/MAPK3/MYC/NABP2/NAT10/PARN/PARP1/PARP3/PINX1/RAD51C/RAD51D/RFC1/RPA3/RUVBL1/SHLD2/SMARCAL1/SMC6/SRC/UCHL5/XRCC5/XRCC6/ZBTB48",34,"3"
"GO:0043038","amino acid activation","14/1415","45/18986",0.311111111111111,4.17438555162937,6.04992178354479,2.83241896252809e-06,0.000293948439931165,0.000278769655785659,"AASDH/DARS1/EPRS1/FARS2/FARSB/GATB/HARS1/IARS1/IARS2/KARS1/LARS1/LARS2/QRSL1/RARS1",14,"3"
"GO:0042273","ribosomal large subunit biogenesis","17/1415","64/18986",0.265625,3.56406802120141,5.83070798404822,2.91827466678775e-06,0.00029692014207768,0.000281587906444432,"EBNA1BP2/GTF3A/HEATR3/MAK16/MALSU1/MDN1/MRTO4/NOL9/NOP16/PAK1IP1/RPF2/RPL7L1/RRP15/SDAD1/TRMT112/WDR12/ZNHIT6",17,"3"
"GO:0000466","maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","10/1415","24/18986",0.416666666666667,5.5906949352179,6.38597574445789,3.80999476090839e-06,0.000380193515660647,0.000360561245085966,"ERI3/EXOSC10/EXOSC2/EXOSC8/KRI1/NOL9/NOP14/RPP40/UTP20/WDR12",10,"3"
"GO:0016073","snRNA metabolic process","16/1415","59/18986",0.271186440677966,3.63868958495538,5.76048034244945,4.23459306775251e-06,0.000406048384274275,0.00038508103102357,"DKC1/ELL/EXOSC10/EXOSC2/EXOSC8/FTO/INTS10/INTS13/INTS14/INTS3/INTS8/INTS9/POLR3B/RPAP2/SNAPC3/ZC3H8",16,"3"
"GO:0022618","protein-RNA complex assembly","37/1415","225/18986",0.164444444444444,2.20646093443267,5.16608815185899,4.27030561009172e-06,0.000406048384274275,0.00038508103102357,"AGO1/ATR/CLNS1A/DDX1/DHX29/DHX9/EIF3M/ERAL1/GCFC2/GEMIN2/GEMIN5/GEMIN6/GEMIN8/HTATSF1/LSM2/MCTS1/MDN1/MRTO4/NCBP1/PRMT5/PRPF8/RPL13A/RUVBL1/SF3A3/SF3B3/SF3B6/SNRNP200/SNRPC/SNRPD1/SNRPF/SNU13/SRPK1/TAF9/TGS1/XAB2/XRCC5/ZNHIT6",37,"3"
"GO:0071826","protein-RNA complex organization","38/1415","234/18986",0.162393162393162,2.17893751321313,5.14944234256032,4.32627720421337e-06,0.000406048384274275,0.00038508103102357,"AGO1/ATR/CLNS1A/DDX1/DHX29/DHX9/EIF3M/ERAL1/GCFC2/GEMIN2/GEMIN5/GEMIN6/GEMIN8/HTATSF1/KLC1/LSM2/MCTS1/MDN1/MRTO4/NCBP1/PRMT5/PRPF8/RPL13A/RUVBL1/SF3A3/SF3B3/SF3B6/SNRNP200/SNRPC/SNRPD1/SNRPF/SNU13/SRPK1/TAF9/TGS1/XAB2/XRCC5/ZNHIT6",38,"3"
"GO:0031123","RNA 3'-end processing","21/1415","94/18986",0.223404255319149,2.99756409292534,5.50948445986227,4.3820985776372e-06,0.000406048384274275,0.00038508103102357,"CPSF2/CSTF2/DKC1/ELAC2/ERI3/EXOSC10/EXOSC2/EXOSC8/FBL/INTS14/INTS8/INTS9/LSM10/NCBP1/PARN/PNPT1/REXO1/RPRD1A/SSB/ZC3H3/ZNF473",21,"3"
"GO:0000460","maturation of 5.8S rRNA","12/1415","35/18986",0.342857142857143,4.6003432609793,6.04988537838942,4.65221347262897e-06,0.000416212684646064,0.000394720471588756,"ERI3/EXOSC10/EXOSC2/EXOSC8/KRI1/MAK16/NOL9/NOP14/RPP40/RRP15/UTP20/WDR12",12,"3"
"GO:0006891","intra-Golgi vesicle-mediated transport","12/1415","35/18986",0.342857142857143,4.6003432609793,6.04988537838942,4.65221347262897e-06,0.000416212684646064,0.000394720471588756,"COG2/COG5/COG6/COG8/COPG1/COPG2/GOLGA5/GOSR1/NSF/RAB6A/TRAPPC10/VTI1B",12,"3"
"GO:0070585","protein localization to mitochondrion","26/1415","133/18986",0.195488721804511,2.62300273652329,5.33015845708885,4.79042504653052e-06,0.000421313823160116,0.000399558199688317,"ABLIM3/AGK/AIFM1/AP3B1/BAG4/BCS1L/CHCHD4/DNAJC15/DNM1L/EIF2AK1/FIS1/GRPEL2/HAX1/LEPROT/MFF/MTERF4/OXA1L/PRKAA1/RAC2/RALA/TIMM10/TIMM17B/TIMM23/TIMM8A/TOMM22/TOMM40L",26,"3"
"GO:0032790","ribosome disassembly","13/1415","41/18986",0.317073170731707,4.25438248728777,5.91968365749761,5.05741418199692e-06,0.000430649229147425,0.000408411547963651,"ABCE1/ASCC2/ASCC3/GFM2/HBS1L/MCTS1/MRRF/MTIF2/MTIF3/MTRES1/NEMF/UFSP2/USP10",13,"3"
"GO:0006352","DNA-templated transcription initiation","35/1415","209/18986",0.167464114832536,2.24697786870002,5.14403680107645,5.07273517880755e-06,0.000430649229147425,0.000408411547963651,"APEX1/BRD7/CCNH/DPY30/ELOA/GTF2A2/GTF2E1/GTF2E2/GTF2H5/GTF3C1/GTF3C4/JUN/KDM1B/MED14/MED15/MED20/MED7/MYC/N6AMT1/PAXIP1/POLR1F/POLR1G/POLR2D/POLR2G/POLR3H/RBM14/SMARCB1/TAF1B/TAF6L/TAF9/TAF9B/TFB1M/TRMT112/VPS72/ZMPSTE24",35,"3"
"GO:0008380","RNA splicing","64/1415","484/18986",0.132231404958678,1.77423707035014,4.89635147504515,5.14554870054738e-06,0.000430649229147425,0.000408411547963651,"C1QBP/CACTIN/CLASRP/CLNS1A/DCPS/DDX1/DDX41/DHX9/EXOSC10/FAM98A/GCFC2/GEMIN2/GEMIN5/GEMIN6/GEMIN8/GRSF1/HNRNPA2B1/HNRNPR/HNRNPUL1/HTATSF1/LSM1/LSM10/LSM2/LSM6/MBNL3/NCBP1/NOVA2/PDCD7/PPIL1/PPIL2/PPIL3/PPP1R8/PRMT5/PRPF4/PRPF40A/PRPF8/PUS7/RALY/RBM14/RRP1B/SF3A3/SF3B3/SF3B6/SNRNP200/SNRNP40/SNRPA/SNRPC/SNRPD1/SNRPF/SNU13/SRPK1/SRSF8/SUPT20H/SYNCRIP/TAF6L/TAF9/TGS1/THOC7/TSEN15/TSEN2/XAB2/ZBTB8OS/ZCRB1/ZNF638",64,"3"
"GO:0046034","ATP metabolic process","37/1415","228/18986",0.162280701754386,2.17742855371645,5.07567729798253,5.85020197018355e-06,0.000481852349575912,0.000456970663502224,"ADPGK/AK2/ATP5F1C/ATP5MC1/ATP5MC2/ATP5MF/ATP5MJ/ATP5PB/ATP5PD/ATP5PF/DNM1L/FIS1/FLCN/GAPDH/GPI/LDHA/NCOR1/NDUFA12/NDUFA8/NDUFB10/NDUFB3/NDUFB5/NDUFC2/NDUFS1/NDUFS2/NDUFV3/NT5E/PARP1/PFKM/PGM1/PKM/PRKAA1/PRKACA/SDHB/SRC/TIGAR/UQCC3",37,"3"
"GO:0015986","proton motive force-driven ATP synthesis","18/1415","77/18986",0.233766233766234,3.13659767794043,5.33112806130657,1.06911919168528e-05,0.000866821794633583,0.000822061220580378,"ATP5F1C/ATP5MC1/ATP5MC2/ATP5MF/ATP5MJ/ATP5PB/ATP5PD/ATP5PF/NDUFA12/NDUFA8/NDUFB10/NDUFB3/NDUFB5/NDUFC2/NDUFS1/NDUFS2/NDUFV3/SDHB",18,"3"
"GO:0009218","pyrimidine ribonucleotide metabolic process","11/1415","32/18986",0.34375,4.61232332155477,5.80358630603034,1.13049542712223e-05,0.000902483195590342,0.000855881153327353,"CAD/CTPS1/CTPS2/DCK/ENTPD5/NME1/NME6/NME7/NT5C/UCK2/UMPS",11,"3"
"GO:0043039","tRNA aminoacylation","13/1415","44/18986",0.295454545454545,3.9643109540636,5.5862769425614,1.20687146639091e-05,0.000948856975621584,0.000899860303887962,"DARS1/EPRS1/FARS2/FARSB/GATB/HARS1/IARS1/IARS2/KARS1/LARS1/LARS2/QRSL1/RARS1",13,"3"
"GO:0070131","positive regulation of mitochondrial translation","8/1415","17/18986",0.470588235294118,6.31419663271669,6.22049783966717,1.23277526095667e-05,0.0009547568401648,0.000905455513742723,"C1QBP/COA3/FASTKD3/METTL8/MRPS27/RMND1/RPUSD3/TRUB2",8,"3"
"GO:0072655","establishment of protein localization to mitochondrion","24/1415","125/18986",0.192,2.57619222614841,5.01726582536355,1.50594101616775e-05,0.00114916587248448,0.00108982573538455,"ABLIM3/AGK/AIFM1/AP3B1/BAG4/BCS1L/CHCHD4/DNAJC15/FIS1/GRPEL2/HAX1/LEPROT/MFF/MTERF4/OXA1L/PRKAA1/RAC2/RALA/TIMM10/TIMM17B/TIMM23/TIMM8A/TOMM22/TOMM40L",24,"3"
"GO:0006605","protein targeting","47/1415","335/18986",0.140298507462687,1.88247877221666,4.62445854993619,2.00290868924679e-05,0.00150624538963791,0.00142846653275801,"ABLIM3/AGK/AIFM1/AKT2/AP3B1/AP3M1/BAG4/CHCHD4/DNAJC15/FIS1/GNPTAB/GRPEL2/HAX1/ICMT/LEPROT/LONP2/MFF/MIEF2/MTERF4/PEX1/PIK3R4/PRKAA1/RAC2/SCARB2/SRP19/SRP72/SRP9/SRPRA/STXBP4/SYNJ2BP/TIMM10/TIMM17B/TIMM23/TIMM8A/TOMM22/TOMM40L/TRAM1L1/UBL4A/VPS4A/VPS52/YWHAB/YWHAE/ZDHHC2/ZDHHC21/ZDHHC3/ZDHHC6/ZFYVE16",47,"3"
"GO:2000234","positive regulation of rRNA processing","6/1415","10/18986",0.6,8.05060070671378,6.32862067400723,2.74109093967454e-05,0.00203193155513874,0.00192700754029752,"RIOK1/RIOK2/TRMT112/UTP15/WDR43/WDR75",6,"3"
"GO:0009220","pyrimidine ribonucleotide biosynthetic process","9/1415","24/18986",0.375,5.03162544169611,5.60827121922199,3.23492973057548e-05,0.00236423244675439,0.00224214922022838,"CAD/CTPS1/CTPS2/DCK/NME1/NME6/NME7/UCK2/UMPS",9,"3"
"GO:0072594","establishment of protein localization to organelle","59/1415","462/18986",0.127705627705628,1.71351169443042,4.40595420156589,3.36337584307628e-05,0.00242396628468373,0.00229879854771661,"ABLIM3/AGK/AIFM1/AP3B1/AP3M1/APPL1/BAG4/BCS1L/CHCHD4/CSE1L/DNAJC15/FIS1/GNPTAB/GRPEL2/HAX1/HDAC3/HEATR3/HYAL2/IPO9/KPNA3/LEPROT/LONP2/MAPK14/MFF/MTERF4/NABP2/NUP155/NUP188/NUP35/NUTF2/OXA1L/PEX1/PEX2/PEX3/PHB2/PIK3R4/PRKAA1/RAB10/RAC2/RALA/RANBP6/SCARB2/SRP19/SRP72/SRP9/SRPRA/TIMM10/TIMM17B/TIMM23/TIMM8A/TOMM22/TOMM40L/TRAM1L1/UBL4A/VPS25/VPS36/VPS4A/XBP1/ZFYVE16",59,"3"
"GO:0006302","double-strand break repair","45/1415","323/18986",0.139318885448916,1.8693345294227,4.47180383744953,3.54879063524605e-05,0.00252255816524544,0.00239229938280826,"ACTL6A/AP5Z1/ATR/ATRIP/BRCC3/BRD7/C1QBP/CDC7/DCLRE1A/DDX1/ERCC4/EXD2/EYA3/HMGA2/HPF1/HTATSF1/INTS3/KDM1A/MAGEF1/MCM3/MCM6/MEAF6/NABP2/PALB2/PARP1/PARP3/POLA1/PPP5C/RAD51C/RAD51D/RPA3/RUVBL1/SHLD2/SKP2/SMARCAD1/SMARCAL1/SMARCB1/SMC6/TRIP13/UBE2V2/VPS72/XRCC5/XRCC6/YEATS4/ZSWIM7",45,"3"
"GO:0009126","purine nucleoside monophosphate metabolic process","12/1415","42/18986",0.285714285714286,3.83361938414942,5.21693707864291,3.78076225989684e-05,0.00265113180629793,0.00251423379303239,"ADSL/AK2/ATIC/DCK/DGUOK/GART/GMPS/IMPDH2/MPP1/NT5C/NT5E/PAICS",12,"3"
"GO:0000956","nuclear-transcribed mRNA catabolic process","23/1415","124/18986",0.185483870967742,2.48876097116152,4.71983947875832,3.99216171155773e-05,0.00276204361616974,0.00261941838617998,"AGO1/CAPRIN1/CNOT10/CNOT7/DCP1B/DCPS/DHX9/EXOSC10/EXOSC2/EXOSC8/GSPT1/HBS1L/LSM1/MRTO4/NCBP1/NT5C3B/PAIP1/PARN/POLR2G/PYM1/RC3H2/SSB/SYNCRIP",23,"3"
"GO:0006754","ATP biosynthetic process","20/1415","100/18986",0.2,2.68353356890459,4.7900171579154,4.11336975420754e-05,0.00280845732297144,0.00266343540178951,"ATP5F1C/ATP5MC1/ATP5MC2/ATP5MF/ATP5MJ/ATP5PB/ATP5PD/ATP5PF/NDUFA12/NDUFA8/NDUFB10/NDUFB3/NDUFB5/NDUFC2/NDUFS1/NDUFS2/NDUFV3/PARP1/SDHB/UQCC3",20,"3"
"GO:0033617","mitochondrial cytochrome c oxidase assembly","9/1415","25/18986",0.36,4.83036042402827,5.43831435786753,4.72123258605483e-05,0.00318162024532968,0.00301732909635083,"BCS1L/COA1/COA3/COA4/FASTKD3/SCO1/STMP1/TACO1/TMEM223",9,"3"
"GO:0006085","acetyl-CoA biosynthetic process","8/1415","20/18986",0.4,5.36706713780919,5.54500924645034,5.21621307394999e-05,0.003463071022222,0.00328424643809026,"ACAT1/ACLY/DIP2A/DLAT/PDHA1/PDHB/PPCS/TPK1",8,"3"
"GO:1903008","organelle disassembly","16/1415","71/18986",0.225352112676056,3.02369979594884,4.8479415018518,5.27235711612137e-05,0.003463071022222,0.00328424643809026,"ABCE1/ASCC2/ASCC3/GFM2/HBS1L/KLC1/MCTS1/MRRF/MTIF2/MTIF3/MTRES1/NEMF/PRKAA1/SPAST/UFSP2/USP10",16,"3"
"GO:0006307","DNA alkylation repair","6/1415","11/18986",0.545454545454545,7.31872791519435,5.94867697635783,5.64882489202912e-05,0.00366396904559239,0.00347477057503107,"ALKBH2/ALKBH3/ASCC1/ASCC2/ASCC3/FTO",6,"3"
"GO:0000470","maturation of LSU-rRNA","9/1415","26/18986",0.346153846153846,4.64457733079641,5.2771563111871,6.74489467169345e-05,0.00432089610511325,0.00409777551529134,"MAK16/NOL9/PAK1IP1/RPF2/RPL7L1/RRP15/TRMT112/WDR12/ZNHIT6",9,"3"
"GO:0000375","RNA splicing, via transesterification reactions","46/1415","342/18986",0.134502923976608,1.80471555803525,4.2615852936577,6.98950251329111e-05,0.00442299128554483,0.00419459874834865,"C1QBP/CACTIN/CLNS1A/DCPS/DDX1/DDX41/DHX9/EXOSC10/GCFC2/GEMIN2/GEMIN5/GEMIN6/GEMIN8/HNRNPA2B1/HNRNPR/HNRNPUL1/HTATSF1/LSM1/LSM2/LSM6/NCBP1/NOVA2/PPIL1/PPIL3/PRMT5/PRPF4/PRPF40A/PRPF8/RALY/RBM14/SF3A3/SF3B3/SF3B6/SNRNP200/SNRNP40/SNRPA/SNRPC/SNRPD1/SNRPF/SNU13/SRPK1/SRSF8/SYNCRIP/TGS1/XAB2/ZCRB1",46,"3"
"GO:0016197","endosomal transport","41/1415","294/18986",0.139455782312925,1.87117136607293,4.27203353090876,7.5792194867563e-05,0.00473838191768415,0.00449370337356826,"AKTIP/ANKFY1/AP5M1/AP5Z1/CHMP2A/CMTM6/DCTN1/DPY30/EHD2/GOSR1/HEATR5B/LEPROT/LEPROTL1/MAPK3/MSN/NF2/PIK3R4/RAB10/RAB29/RAB6A/SCARB2/SNX12/SNX27/SNX7/SRC/STX8/TBC1D5/TMEM87B/TOM1/TRAPPC10/VPS25/VPS26B/VPS29/VPS36/VPS4A/VPS52/VTI1B/WASHC4/WASHC5/ZDHHC2/ZFYVE16",41,"3"
"GO:0009127","purine nucleoside monophosphate biosynthetic process","8/1415","21/18986",0.380952380952381,5.11149251219923,5.34955933398116,7.87684305633187e-05,0.0048390563638804,0.0045891792356586,"ADSL/ATIC/DCK/DGUOK/GART/GMPS/IMPDH2/PAICS",8,"3"
"GO:0009060","aerobic respiration","31/1415","200/18986",0.155,2.07973851590106,4.35613884463323,7.9267641343194e-05,0.0048390563638804,0.0045891792356586,"ADSL/ATP5F1C/ATP5MF/ATP5PB/ATP5PD/ATP5PF/COQ9/COX6B1/CS/DGUOK/DLAT/DNAJC15/IDH3A/MDH2/ME3/MTFR1L/NDUFA12/NDUFA8/NDUFB10/NDUFB3/NDUFB5/NDUFC2/NDUFS1/NDUFS2/NDUFV3/NIPSNAP2/OXA1L/PDHA1/PDHB/SDHB/UQCC3",31,"3"
"GO:0009161","ribonucleoside monophosphate metabolic process","14/1415","59/18986",0.23728813559322,3.18385338683596,4.7675348314504,8.41593572060345e-05,0.00507794075048969,0.00481572821221801,"ADSL/AK2/ATIC/CAD/DCK/GART/GMPS/IMPDH2/MPP1/NT5C/NT5E/PAICS/UCK2/UMPS",14,"3"
"GO:0033044","regulation of chromosome organization","37/1415","258/18986",0.143410852713178,1.92423918700523,4.24164006155714,9.289837517984e-05,0.00554080079089874,0.00525468728331219,"ACTL6A/ANAPC1/ANAPC4/ANAPC5/ANAPC7/APC/ATR/BRD7/CCT7/CDC23/CDC27/DKC1/ERCC4/EXOSC10/FBXO4/GNL3/GNL3L/HNRNPA2B1/INO80E/LCMT1/MAP2K7/MAPK3/MYC/NABP2/NAT10/PARN/PARP1/PARP3/PINX1/RIOK2/RUVBL1/SMARCB1/SMC6/SRC/TRIP13/UCHL5/XRCC5",37,"3"
"GO:0045333","cellular respiration","36/1415","249/18986",0.144578313253012,1.93990378475031,4.23660841835311,9.71429096182666e-05,0.00560429715247346,0.00531490484685487,"ADSL/ATP5F1C/ATP5MF/ATP5PB/ATP5PD/ATP5PF/CHCHD4/CISD1/COQ9/COX6B1/CS/DGUOK/DLAT/DNAJC15/IDH3A/MDH2/ME3/MTFR1L/NDUFA12/NDUFA8/NDUFB10/NDUFB3/NDUFB5/NDUFC2/NDUFS1/NDUFS2/NDUFV3/NIPSNAP2/OXA1L/PDHA1/PDHB/PNPT1/SDHB/SLC25A12/TRAP1/UQCC3",36,"3"
"GO:0006626","protein targeting to mitochondrion","20/1415","106/18986",0.188679245283019,2.53163544236282,4.48737771047647,9.71776805259029e-05,0.00560429715247346,0.00531490484685487,"ABLIM3/AGK/AIFM1/BAG4/CHCHD4/DNAJC15/FIS1/GRPEL2/HAX1/LEPROT/MFF/MTERF4/PRKAA1/RAC2/TIMM10/TIMM17B/TIMM23/TIMM8A/TOMM22/TOMM40L",20,"3"
"GO:0006091","generation of precursor metabolites and energy","60/1415","490/18986",0.122448979591837,1.64297973606404,4.09205723030837,9.72030726002334e-05,0.00560429715247346,0.00531490484685487,"ACADM/ACAT1/ADPGK/ADSL/AGL/AKT2/ATP5F1C/ATP5MF/ATP5PB/ATP5PD/ATP5PF/CAVIN3/CHCHD4/CISD1/COQ9/COX6B1/CS/CYB561/DERA/DGUOK/DLAT/DNAJC15/ENOX2/FLCN/GAPDH/GPI/IDH3A/LDHA/MDH2/ME3/MTFR1L/NCOR1/NDUFA12/NDUFA8/NDUFB10/NDUFB3/NDUFB5/NDUFC2/NDUFS1/NDUFS2/NDUFV3/NIPSNAP2/OXA1L/PDHA1/PDHB/PFKM/PGM1/PHB2/PKM/PNPT1/PPP1CC/PRKAA1/PRKACA/SDHB/SHPK/SLC25A12/SRC/TIGAR/TRAP1/UQCC3",60,"3"
"GO:0010833","telomere maintenance via telomere lengthening","16/1415","75/18986",0.213333333333333,2.86243580683157,4.58606259798987,0.000106086168405532,0.00592489305777467,0.00561894595756136,"ATR/CCT7/DKC1/ERCC4/EXOSC10/FBXO4/GNL3L/HNRNPA2B1/NAT10/PARN/PARP1/PARP3/PINX1/RFC1/XRCC5/ZBTB48",16,"3"
"GO:0000377","RNA splicing, via transesterification reactions with bulged adenosine as nucleophile","45/1415","338/18986",0.133136094674556,1.78637589646016,4.13959348205002,0.000106189064246106,0.00592489305777467,0.00561894595756136,"C1QBP/CACTIN/CLNS1A/DCPS/DDX1/DDX41/DHX9/EXOSC10/GCFC2/GEMIN2/GEMIN5/GEMIN6/GEMIN8/HNRNPA2B1/HNRNPR/HNRNPUL1/HTATSF1/LSM2/LSM6/NCBP1/NOVA2/PPIL1/PPIL3/PRMT5/PRPF4/PRPF40A/PRPF8/RALY/RBM14/SF3A3/SF3B3/SF3B6/SNRNP200/SNRNP40/SNRPA/SNRPC/SNRPD1/SNRPF/SNU13/SRPK1/SRSF8/SYNCRIP/TGS1/XAB2/ZCRB1",45,"3"
"GO:0000398","mRNA splicing, via spliceosome","45/1415","338/18986",0.133136094674556,1.78637589646016,4.13959348205002,0.000106189064246106,0.00592489305777467,0.00561894595756136,"C1QBP/CACTIN/CLNS1A/DCPS/DDX1/DDX41/DHX9/EXOSC10/GCFC2/GEMIN2/GEMIN5/GEMIN6/GEMIN8/HNRNPA2B1/HNRNPR/HNRNPUL1/HTATSF1/LSM2/LSM6/NCBP1/NOVA2/PPIL1/PPIL3/PRMT5/PRPF4/PRPF40A/PRPF8/RALY/RBM14/SF3A3/SF3B3/SF3B6/SNRNP200/SNRNP40/SNRPA/SNRPC/SNRPD1/SNRPF/SNU13/SRPK1/SRSF8/SYNCRIP/TGS1/XAB2/ZCRB1",45,"3"
"GO:0006637","acyl-CoA metabolic process","19/1415","99/18986",0.191919191919192,2.57510797016097,4.45894091408369,0.000113615604789303,0.00620580392896519,0.0058853512730193,"ACACA/ACAT1/ACLY/ACOT4/CBR4/DIP2A/DLAT/ELOVL1/ELOVL6/FAR2/FITM2/HACD2/HSD17B4/PDHA1/PDHB/PPCS/PPT1/PPT2/TPK1",19,"3"
"GO:0035383","thioester metabolic process","19/1415","99/18986",0.191919191919192,2.57510797016097,4.45894091408369,0.000113615604789303,0.00620580392896519,0.0058853512730193,"ACACA/ACAT1/ACLY/ACOT4/CBR4/DIP2A/DLAT/ELOVL1/ELOVL6/FAR2/FITM2/HACD2/HSD17B4/PDHA1/PDHB/PPCS/PPT1/PPT2/TPK1",19,"3"
"GO:0042776","proton motive force-driven mitochondrial ATP synthesis","15/1415","68/18986",0.220588235294118,2.95977967158595,4.59419447913801,0.000116004932882355,0.0062703082992348,0.00594652479413388,"ATP5F1C/ATP5MF/ATP5PB/ATP5PD/ATP5PF/NDUFA12/NDUFA8/NDUFB10/NDUFB3/NDUFB5/NDUFC2/NDUFS1/NDUFS2/NDUFV3/SDHB",15,"3"
"GO:0046112","nucleobase biosynthetic process","7/1415","17/18986",0.411764705882353,5.5249220536271,5.29661768365174,0.00012564860756178,0.00665296555753141,0.00630942256016459,"CAD/CTPS1/CTPS2/GART/GMPS/PAICS/UMPS",7,"3"
"GO:0141198","protein branched polyubiquitination","7/1415","17/18986",0.411764705882353,5.5249220536271,5.29661768365174,0.00012564860756178,0.00665296555753141,0.00630942256016459,"ANAPC1/ANAPC16/ANAPC4/ANAPC5/ANAPC7/CDC23/CDC27",7,"3"
"GO:0006418","tRNA aminoacylation for protein translation","11/1415","41/18986",0.268292682926829,3.59986210462811,4.72911874146079,0.000148395012251186,0.00762397741159807,0.00723029371833555,"DARS1/EPRS1/FARS2/FARSB/HARS1/IARS1/IARS2/KARS1/LARS1/LARS2/RARS1",11,"3"
"GO:0017004","cytochrome complex assembly","11/1415","41/18986",0.268292682926829,3.59986210462811,4.72911874146079,0.000148395012251186,0.00762397741159807,0.00723029371833555,"BCS1L/COA1/COA3/COA4/COX15/FASTKD3/SCO1/STMP1/TACO1/TMEM223/UQCC3",11,"3"
"GO:0035337","fatty-acyl-CoA metabolic process","11/1415","41/18986",0.268292682926829,3.59986210462811,4.72911874146079,0.000148395012251186,0.00762397741159807,0.00723029371833555,"ACACA/ACAT1/CBR4/ELOVL1/ELOVL6/FAR2/FITM2/HACD2/HSD17B4/PPT1/PPT2",11,"3"
